label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180
A,0.20858553610742092,0.8828382111828903,0.8479975312948227,0.873657732945064,0.8360840593432558,0.8446725735376621,0.8427426650606352,0.8446230659710949,0.8413259309941324,0.8457011572759727,0.8425425743234569,0.844270406868951,0.8431103198692717,0.9991646886899553,0.8731330535535154,0.8666501299574457,0.868199328667131,0.8780515574175736,0.8620743854292507,0.8614216313279909,0.8600293099880219,0.8601024299860001,0.8574561661687391,0.8583357452318586,0.8575535930436233,0.8575104284903099,0.0,0.8030928345075969,0.7952590797995699,0.8332103778576029,0.7613092219007427,0.8026880968747467,0.8042424801608612,0.8085465816588238,0.8068796904950306,0.8154826331241377,0.8101010260910824,0.8163774545336592,0.8119989338106123,0.5319694138035692,0.9345518923525152,0.8926105555789224,0.9252686706082575,0.8855865795550675,0.879084525180274,0.8745608532737041,0.8749380068018519,0.8711724307002693,0.8743753875124043,0.8693454137136196,0.8728935733951372,0.868326318161241,0.26313760484857807,0.255275312233074,0.25216045179243746,0.25362718265889017,0.25215579575762664,0.251935915443404,0.25209665940753345,0.2521646972745657,0.2516948298775944,0.25200176149092873,0.251981131347089,0.2519067482830122,0.25155762416021576,0.41041828833263494,0.29033741509092265,0.2812938952240451,0.27881527717771204,0.28978440685775775,0.27485233532457515,0.2732848600837691,0.27029263350213395,0.27071647018451117,0.26932090263942193,0.2689120265944251,0.2683586180852405,0.2683470380845769,0.004741192178134325,0.11635174162400855,0.16460303181043728,0.1826211379776741,0.09397505994099353,0.17902269644726967,0.1843885963718439,0.200941806916019,0.19145394290058776,0.20496833009709572,0.20124384214908914,0.2077233738683421,0.202711950682489,1.0,0.3516764223960967,0.3291976399848173,0.3393511366869869,0.33349700779493513,0.31081684473259696,0.3087185538406002,0.30518873157943116,0.299104875146315,0.30283858171054,0.2999355965133371,0.2970920851903743,0.2971899301327508,0.4926343533242571,0.496203577081705,0.4963969847765462,0.49577866687343036,0.4967591292385397,0.4968039893127721,0.4964681902322276,0.49655850925322237,0.4965284618324247,0.49657908595841505,0.49664761177424727,0.49686108580951033,0.4968157834533987,0.6042349589025152,0.5339055595726803,0.5255605632375027,0.5219790995891752,0.5272264874957758,0.5210921286508955,0.5192451039008026,0.5176390142276369,0.5174637799119127,0.5172958490920478,0.5163396997698422,0.5161702467192864,0.5155440652421837,2.235064287027665e-06,0.36157831082377456,0.4069234016190829,0.4226177723371777,0.3804247269471144,0.42464104725112173,0.4293397230834797,0.435595673219911,0.43601293078270453,0.4378570107550457,0.4385084895866698,0.4436371413798168,0.44232062841283865,0.998615253588249,0.637189966722809,0.587264259827548,0.5689385368906218,0.6136856474753084,0.5682689031136448,0.5611020643906347,0.5541485325786574,0.5548043188093037,0.5541105254970747,0.5542601625724085,0.5531322519327032,0.5512078392865329,0.5968305265455711,0.0049060054428873,0.32232992235315705,0.9999999999963627,0.8022185886581217,0.0,0.615650524593528,0.9999999999955129,0.6911212767733914,0.017182586629989956,0.3644691322456896,0.9999999999981302,0.2000455904816245,0.1971147560418166,0.0,0.9999999355139404,0.5238554183315669,0.0928787359019814,0.06116454180945086,0.9999999416843084,0.21689955726394367,0.29465313981576213,0.0,1.0
B,0.18609145525260828,0.8959805658087134,0.8674435939174145,0.8828934344928712,0.8441504531074315,0.8558469002600759,0.8472965336404741,0.8426347128115594,0.845184589503333,0.8472335597034544,0.845276789041236,0.8463442448992282,0.8486119266599417,0.9899098025634885,0.8859319023322314,0.8762601483613253,0.8784101405180991,0.880917040631175,0.8649265831336379,0.8660631440579891,0.8708332141395658,0.864291726378724,0.8632247673813254,0.8637439289595932,0.8636483934242278,0.8619612266775221,0.0,0.8212303796317428,0.8098501972854137,0.8401825898326933,0.7716836801264435,0.814243845641613,0.8065379948820919,0.7897163450252265,0.809026998700574,0.8133739207405597,0.8115238375030458,0.8117130359169096,0.8197013901080936,0.49273024848662317,0.9894741319585592,0.9314994905143976,0.9536702120676637,0.8901137518696487,0.8887829503510147,0.8783455146476626,0.8775274259969592,0.874229297041893,0.875742596341297,0.873066539876163,0.874459934188053,0.8750462145544589,0.3321450056973845,0.3261127627338283,0.32296147535089403,0.3238144742208533,0.32309396157506853,0.3224877038737759,0.32272978796390817,0.3223989130347036,0.32211779640056193,0.3220936810830608,0.3220557228778489,0.3220984729123302,0.32210315769771114,0.48019074788317084,0.3907353181275539,0.3654836550122127,0.36126611893996596,0.36711156740784645,0.35081002773949876,0.3482404924579896,0.3502767496975139,0.34490980696864426,0.3431930741062388,0.34385419683530927,0.3444754457450472,0.34284409461542964,0.032305150392858195,0.0694081386718608,0.18487091930001043,0.2270417657273356,0.15095996907984954,0.23844870569882914,0.2528847456414951,0.24489709007320926,0.2593521502567455,0.2659254343016073,0.26380329742096364,0.2580886969808489,0.26791252254042774,1.0,0.5076900393469259,0.4418646337580867,0.4658607304445468,0.4290126617415808,0.4057275904924609,0.3950663630384952,0.4091105351690203,0.38244270626455545,0.3787549260305241,0.38060230104019865,0.3829732820740901,0.3831655778340064,0.517413723631762,0.5217541119782254,0.5231872327858582,0.522697800421156,0.5224013198167086,0.5228877542540431,0.5233365886379033,0.5231369123794138,0.5232083516893908,0.5232571121305227,0.5231844517402351,0.5229704165831208,0.5229562490712851,0.6385637463536114,0.5825487113324925,0.5641708880430087,0.5580340458545834,0.5599042811663821,0.554775660391897,0.5518405127804726,0.5508964710170403,0.5499830488115549,0.5481676970375702,0.548159460304305,0.5498037327779457,0.5474343914538622,0.0,0.26518137415405363,0.39156974136130884,0.4028942857985385,0.39193279249593616,0.42834616627078503,0.443791389814578,0.44531212048605084,0.45115002372767776,0.4512208766536787,0.453837918699719,0.44959660875611007,0.45258767978521064,0.9990423363633454,0.7149451170116663,0.6707590594887733,0.6331034100148827,0.6476116452831775,0.6227050360757858,0.6046626036986709,0.6009103741962463,0.6004444485297427,0.5949155684793368,0.595565099385567,0.5994930635206401,0.5905114664928988,0.547208823454256,0.009241307270141181,0.09270453385074252,0.9999999999958143,0.7813293988663985,0.0,0.43971676106894464,0.9999999999953025,0.6395722650236539,0.08202599192816389,0.07205163857852402,0.9999999999980627,0.16384383859985974,0.2021209657250438,0.0,0.9999998612329364,0.4482186198834788,0.1121328311141563,0.022788481609979448,0.9999999309402255,0.23761354709859006,0.2997833304107189,0.00037679693195968866,1.0
C,0.231024587166168,0.8791681396160201,0.8764393690075327,0.8880348113685729,0.8546510491917727,0.8590715859718474,0.8574467181217058,0.8563896344584438,0.8519042831635758,0.8586068699953584,0.8555971763350747,0.8572907172172908,0.8581738545018223,0.9973804406497789,0.910665984445881,0.8867057425231331,0.8896444329160004,0.8905712231816981,0.8767556489220721,0.877526215649405,0.8792614628203773,0.8763356074514125,0.8727557774588995,0.873984896147204,0.8729109410711899,0.8717800440053224,0.0,0.7473705597074607,0.817256105511556,0.8321653623354764,0.7814758412922795,0.8110754372102941,0.8144884967050062,0.8062865696405704,0.8106698443295928,0.8255093488768627,0.8191219469304142,0.8242885058105227,0.8269431350730625,0.48252132393625885,0.9510852129091858,0.9386684581225098,0.9568274654889767,0.9063020652461901,0.8934573531150818,0.896157721992538,0.8941057896896785,0.8855428233919408,0.8881262997864735,0.8859608093269258,0.8864467744770729,0.8863732089167056,0.45480716658439563,0.4470532928766469,0.44052089768436115,0.44270767566008057,0.44089982520214654,0.4410171699029184,0.4415668935290438,0.44070642627039447,0.44040416399009613,0.44053125458036957,0.4404460550414715,0.4406632033614773,0.44052628530815185,0.6151123489786985,0.5392625540377123,0.4969452676094568,0.49708665112261713,0.49648682684766443,0.478445522281021,0.4801375071992987,0.47741030315636646,0.47476832015005493,0.4704846477673459,0.4701065342181285,0.4693399121167631,0.46878990507408563,0.03131274223003699,0.1260083367801437,0.27502987683997326,0.3100511992990735,0.2417342626865173,0.3411097311278577,0.31220583776711475,0.3300747472365854,0.3358048504225821,0.3523440526525965,0.35206592194883246,0.3552743398507122,0.36373854184103577,0.9941025863994252,0.7499552555235007,0.5892952219417444,0.6639074004096948,0.5697986057742311,0.5566135075959292,0.5415509890897472,0.5464234889849372,0.528032331186321,0.5182664586385719,0.5172668671890681,0.5130639531513448,0.5176061484300101,0.5374752347883971,0.5468628122636923,0.5483283464145283,0.5481389426431166,0.5476390739439033,0.5480130841373926,0.5487386292148485,0.548617230927049,0.5480840580736696,0.5485940698107241,0.548697948691402,0.548243944588386,0.5492995407270349,0.6963480051327129,0.6425150695290018,0.61117943838651,0.6067508065653413,0.6015683055630786,0.5967724964081534,0.5979324485002299,0.5945896447411639,0.5939562551588881,0.5916302412630541,0.5899729593233629,0.5894556837119603,0.5886154946366788,0.0036803057247942143,0.21304590255505196,0.36267611190028815,0.37233471829193854,0.3892377710389526,0.41005549582803674,0.39744359443310223,0.4160739737654863,0.41950109006152325,0.4279811419988338,0.4339020543183263,0.43440467714085407,0.4405089129101146,0.9912084800452583,0.8674311477676211,0.7413216911756946,0.7373397107652053,0.7083913865296737,0.7003869814835048,0.6940988723939586,0.6787025047385175,0.6782271945665005,0.6689454922563003,0.665400000900148,0.660347748533068,0.6667803721465612,0.32932493053176004,0.03215192556769767,0.05711619656483274,0.9999999999977517,0.736076264164522,0.0,0.5338922956242216,0.9999999999958863,0.5936956800586758,0.014688848435178837,0.2575353568151784,0.9999999999983612,0.17577247003557184,0.2167179186942549,0.0,0.9999999648968693,0.2469951901294019,0.22022725684795502,0.0034979459262342227,0.9999999838338969,0.23789104018286755,0.29811134597235045,0.0003094571263422608,0.9999999959949448
D,0.1785828545358446,0.8935074559847513,0.8703294894430372,0.8788525030348036,0.847661148707072,0.8553128306070964,0.8498260802692837,0.845907960732778,0.846458425256941,0.8482232888539633,0.8456327517827352,0.8482173127598233,0.848831890159183,0.9944251857863532,0.8887930591901143,0.8766501114103529,0.8774475638071696,0.8799040386411878,0.8659746911790636,0.8670331541697184,0.871376228597429,0.8657708634270562,0.8639263441827563,0.8657546668582492,0.8640881670845879,0.863735794491238,0.0,0.8028958135181004,0.8159928552309672,0.8327751345104641,0.775989581214057,0.8128792277971904,0.8100481171078152,0.7937066094080607,0.8087473109033373,0.8157686291800605,0.8067833609051175,0.8155966758728027,0.8170592612690396,0.49578846904966567,0.9808492154545254,0.9346021480030484,0.9418792565663655,0.889089990456899,0.8868826362821791,0.8805232453346252,0.879964595105913,0.8744641876220703,0.8757508598433601,0.8740579258071052,0.8754641381899516,0.8750258954366048,0.34306276937325797,0.33668784856796263,0.33378494415018295,0.3342659542295668,0.333699026438925,0.33346559941768644,0.33304648293389216,0.3332680041260189,0.3329012891319063,0.3330480881532033,0.33288194828563267,0.3329278608163198,0.33281922704643674,0.4790326254897647,0.4032730115784539,0.37088648789458806,0.3667703757683436,0.369755807850096,0.35853482921918234,0.3574115468396081,0.359474006957478,0.35503021783298916,0.35320714811484016,0.35355698426564536,0.3526497374640571,0.3527861405743493,0.07486849247581429,0.017084433422423898,0.2164501104089949,0.24028603706094953,0.19255331355664465,0.257416599492232,0.2605582555797365,0.24821063670847152,0.2650745746493339,0.275142341653506,0.26928166071573895,0.2768276348378923,0.2774420019653108,1.0,0.5125322659810384,0.4395856253306071,0.46497065994474623,0.42938379989729986,0.4099229305320316,0.40049431920051576,0.41013547089364794,0.3924552590317196,0.3908827669752969,0.38543002737893,0.3887207935916053,0.39372283273273045,0.4863184425565932,0.49152461369832356,0.4931441329585181,0.49240114410718283,0.4923374066087935,0.49263322989145913,0.49255060738987394,0.49245443489816454,0.4925169985824161,0.4924765564335717,0.49251061651441785,0.4925135987334781,0.4926592206954956,0.6001835887961917,0.5539948235617743,0.5292768047915565,0.5253793942928314,0.5222809534602695,0.5200965068075392,0.5186474974950155,0.5186642109023201,0.5181917395856646,0.5164787142806583,0.5154020145204332,0.5154871743255192,0.514723479350408,0.0011502299416396352,0.22824891509695186,0.36160970009035537,0.38026946848258375,0.3973851088020537,0.4094494609700309,0.411452876329422,0.41109038366211786,0.41801997045675915,0.42095191306538055,0.42654626111189525,0.42445522334840563,0.4276111367675993,0.9985795455508762,0.7627267731560601,0.6114398454295265,0.6124943663014306,0.5819874529043834,0.5822949151198069,0.5683628625339932,0.5691970810625289,0.5688445472717285,0.5624771194987827,0.5601252309481303,0.5623485071129269,0.5570322301652696,0.5075449305089038,0.012645117428164588,0.10287025558881789,0.9999999999963545,0.7746092283191215,0.0,0.4568739627736039,0.9999999999955801,0.6342016157430366,0.06360719927237725,0.0997501383217393,0.9999999999981675,0.17821467561854257,0.20375878522793453,0.0,0.9999999120500352,0.4482140169172985,0.14304025838262663,0.025841623383917753,0.9999999404301082,0.19634413209226395,0.296900703575876,0.00031014061636394923,0.9999999997350905
E,0.21135341278884723,0.8809714524642281,0.8630364096683004,0.8827316672473714,0.8302192161048668,0.8524356618307639,0.839186518088631,0.8439013191323349,0.8397451533355574,0.8458377563435099,0.8397007539220478,0.846081307184869,0.8456583232551381,0.9979104805683744,0.88172213214895,0.8782349662936252,0.8760011956311654,0.8826495309670767,0.8634417799935825,0.8673969714537911,0.8673694094885951,0.8648565899634707,0.8619878819023353,0.8638539506473403,0.8611103548951771,0.860882496704226,0.0,0.801145743848621,0.8048044501439385,0.8375826946635178,0.7609783747921819,0.8180966718473296,0.7966937258623649,0.7986874729394913,0.8042210044636242,0.8132670342490294,0.8049046716828278,0.8163254170314126,0.8171765849642132,0.4769508638891621,0.9417697422314382,0.9235282700130905,0.9419945471960566,0.8805110506389452,0.8830578756937082,0.8730311192896055,0.8776595752308334,0.8706679925106574,0.8741387763748998,0.8687969107126844,0.8745922204376995,0.8721179869295894,0.29641838155794836,0.2901000114886657,0.28640467371197714,0.28726518548269203,0.286443636847147,0.28621379545201425,0.28593664227620413,0.28582591784821043,0.2852616464530212,0.28532301488777867,0.2855357905120953,0.2855282878854137,0.28549336917374446,0.4558379502184149,0.3377875888153263,0.32777916181130684,0.321311818462783,0.3314062757012637,0.3093198593975841,0.31263953290771745,0.31203133035181224,0.3101742642837158,0.3067017247279485,0.30730019266838615,0.30445412783951,0.30448424940307933,0.010509277399514627,0.11596781581613248,0.17938274424523115,0.2022195048900186,0.11078501299050623,0.22166291254478088,0.1953811475355853,0.2013239560081907,0.20697331367789404,0.23227390104337878,0.22017606717628846,0.23159672292894212,0.23408328571721262,1.0,0.416343846236882,0.4161702906847864,0.4138189204361128,0.3860301994111227,0.346559491224479,0.3527217375087565,0.3561287175702012,0.3421354115117287,0.34298238838496414,0.337186124553715,0.3332905491301115,0.33439920783258864,0.4833005289884581,0.48784229915211164,0.4884665268270866,0.4883208092356074,0.4888403991210288,0.4889691939604455,0.4883488886382269,0.48863535914300144,0.4891092015997223,0.4889732956670333,0.48947399228379346,0.48886847053317056,0.48902839087489725,0.6097924789224846,0.5411948492561561,0.5294346076206885,0.5242793848333152,0.5293908410746119,0.5175649504298749,0.5190326493719349,0.517739176210286,0.5168433550043382,0.5159202094959177,0.5135456728546516,0.5139026652643646,0.5128196967036828,5.6946030952900216e-05,0.30396474677853397,0.3589237254733841,0.3728577432533105,0.34441238307002664,0.4075163116381652,0.39859644658323645,0.40334061068901117,0.4082380997529928,0.41663147692663083,0.4198591216750767,0.4198138157742611,0.42487124029708945,0.9978726661723593,0.6650951966859292,0.6166424539642058,0.6021727461745774,0.6300316552321116,0.5740159139900968,0.5747481262770252,0.5710222918702208,0.5674562083854191,0.5618187475247659,0.5610449568948884,0.5564331050584281,0.5566805735014487,0.5972155974653719,0.0010362121154046976,0.3133063436121089,0.9999999999962464,0.8095313797924544,0.0,0.6334595371126446,0.9999999999954097,0.6907213891394228,0.00827985806512189,0.40257986026925097,0.9999999999980509,0.18450131303752246,0.21324392914623563,0.00019548837419437325,0.9999999371559724,0.453494944181048,0.08453161830682036,0.0428015967801337,0.9999999451850636,0.2849975096574728,0.31720198982435727,0.0009255495624265809,0.9999999976244526
F,0.24103957575430973,0.8721016593974271,0.8324334106856971,0.858763812686042,0.8433893721738308,0.8461594465825197,0.8375379250203963,0.8496849103797254,0.8377505643762273,0.842726108839186,0.8372067573259203,0.8411766822389561,0.8412111598810703,0.9974436288257297,0.8859930728836883,0.8794815849057205,0.8611954068966049,0.8649724498927165,0.8585664852917623,0.8627985921695078,0.8569437831425838,0.8575892041055418,0.8572911572970933,0.8585891625006422,0.8559309625797135,0.8556751244359737,0.0,0.7825468624238487,0.7469208279101969,0.8199828790246154,0.7960885312917422,0.8144053812507245,0.7926728609654543,0.8187762837615802,0.8084838930651438,0.8140780758514679,0.8017239772158561,0.8165894776797123,0.8161052636963,0.5265762066240791,0.938011780059595,0.886950240718375,0.8943688860900111,0.8809371663512086,0.8780871196616468,0.8707048065370793,0.8778615268014318,0.8640331840343612,0.8692346078028782,0.8631957366312151,0.8674729196287745,0.8655129834044751,0.30944882612005414,0.2884997905587121,0.2883772150003653,0.28927533039086156,0.2880318570051262,0.2869956023830304,0.2877390030905497,0.2884368660638658,0.2875021235119525,0.2887980553100435,0.2878743747798659,0.2875024279673323,0.2881357959277338,0.48117013908118655,0.35138043139478287,0.3382192198321116,0.3150519103669434,0.3172725882890413,0.30856810821046077,0.31408297007890057,0.30856505776051996,0.3060435544458225,0.30662726498336246,0.3081704869115953,0.30491628985610797,0.30391439527487585,0.005123838537754558,0.10729041343166244,0.12789877280324913,0.22867269117197545,0.20540820437369586,0.23599609861270987,0.21078910185493155,0.23530489109831748,0.2408277753660147,0.24085867919510218,0.22758016815717272,0.24711063461338015,0.24844171996596906,1.0,0.4261812044562196,0.40733300803376615,0.354907941475189,0.36264866665541695,0.3329297655777966,0.36093319298552096,0.33818177953898476,0.3256533233810672,0.3337693874784511,0.3344015731013936,0.32656250819027854,0.3264336763954849,0.4832882147898777,0.4890123414907524,0.4884404287063818,0.4878864294762234,0.4885544047938834,0.48819641608128445,0.4883338493837727,0.48810546046538317,0.4882083539482501,0.4879499225736522,0.4882841262457182,0.48862758171644144,0.4888688471677492,0.6219361019220283,0.5421401618195952,0.5309270624634174,0.5192011249579972,0.516975274188913,0.51510381805811,0.51554491644283,0.5126072678634589,0.5107857233328785,0.5125619175193978,0.5123952110465482,0.5102972789205236,0.50958801473645,0.0,0.32524107353721593,0.35306641781072823,0.4129848242234841,0.4043611244117613,0.4192820963242071,0.4147278963447475,0.423967356197268,0.4337456775494188,0.4276061093421291,0.42587131690635954,0.4344433699366,0.4355641712816499,0.9940616484168622,0.6472204387616768,0.6170719087981492,0.5673162645573239,0.5640474236268791,0.5533534899461183,0.5623278291962988,0.5559014373546024,0.541874670081859,0.5484899670528851,0.5477713740986886,0.5428237537685916,0.5414077661020292,0.5070820737493794,0.004868105009746215,0.19984633841122684,0.9999999999965743,0.7481052314983384,0.0,0.48271949652556595,0.9999999999953354,0.6427913192844044,0.015421147987399943,0.28567516144055016,0.9999999999981021,0.25229407005387244,0.2788559810506354,0.005582179096962908,0.9999999614070645,0.4100760511117194,0.14406729248717284,0.05281427727870418,0.9999999612412867,0.3009806454396076,0.30847910068017975,0.002048012163999269,0.9999999948542753
G,0.1940146189070109,0.8747977903394988,0.8570052182132547,0.8798420862718062,0.8199211300322504,0.8342517104112741,0.833363846395955,0.8290380641366496,0.8225686378551252,0.8331395563754168,0.8308194058411049,0.8257684355432336,0.8330593628413749,0.9834284353436846,0.882285807168845,0.8597227560751366,0.867389134385369,0.8692060966383327,0.8514785983345725,0.8520513438817227,0.8545365965727604,0.8531266044486653,0.8471952509699445,0.8484132732405807,0.8494992716745897,0.8473370544838182,0.0,0.7395835324670329,0.8076874857599085,0.8289092887531627,0.7466012830987121,0.7941392714327032,0.7944151402422877,0.7841626965638363,0.7851622651020685,0.8035854670134458,0.801271450790492,0.7903011007742449,0.8040274237141465,0.4680534169980974,0.9699720442295074,0.9239490370858799,0.9452511776577343,0.8671497178800178,0.8669903328021368,0.8668039495294745,0.8642927570776506,0.8553595831899932,0.8590037673711777,0.8591686405918815,0.8532100663040624,0.86005563853365,0.44017757633418747,0.4368987557562915,0.432696543859713,0.43442572224320786,0.43353946687597217,0.43318544373367773,0.4328405281359499,0.4320253070556756,0.43207016451792285,0.43199315012404416,0.4320811037764405,0.43208926171064377,0.43248851281223877,0.5895114762313438,0.5398482337142482,0.477341516225627,0.47344764909057907,0.475950210157669,0.46332994667869626,0.4599828611720692,0.4615254828875715,0.458091585699356,0.45353272941076395,0.45464015458569385,0.4555778785636931,0.4533732980489731,0.15269231514045686,0.01390495602831696,0.30727527426047757,0.33496802853363933,0.30822817845778033,0.35086920699386887,0.35731023606477363,0.35530675609003415,0.365730434430368,0.37486933555566904,0.37476702666643896,0.3670294418027907,0.3782564722227328,0.994468118205215,0.6831225050669728,0.5427951401833332,0.5437160276553847,0.5435443136728171,0.5070486077756593,0.5089533051306551,0.5030750650348086,0.4972572735313213,0.48539392108267004,0.48982499156034354,0.49001772114724823,0.4878725332744194,0.47761726334239496,0.48270172625780106,0.48450660050818417,0.4822496911793044,0.4840824786912311,0.48530013452876697,0.48375909504565323,0.48386066497275326,0.4853103684656548,0.4842847940145117,0.4841829709934466,0.484586237506433,0.48509911041368137,0.6159254520228414,0.5843244364315813,0.5383612129724387,0.523071711036292,0.5241930464451964,0.5210365348241546,0.5188380224686681,0.5171000914591731,0.5153081918304617,0.5145596757982717,0.5136974526174141,0.5132586387070742,0.5118493900606127,0.020042183498541515,0.10926980173892596,0.2947165518434662,0.3805553898441069,0.36836666896036174,0.3781574983714205,0.37656110316289193,0.38999836728202575,0.4010697878671415,0.40303274605310324,0.3987540832974694,0.4064439974273696,0.39966350229400577,0.9865829285347101,0.8753686357628215,0.633996362487475,0.5907554725805918,0.6085137065612909,0.5921449521274278,0.5775434006795739,0.5739085595264579,0.5646835353338358,0.5696461236838138,0.5643173505862554,0.5659480517109235,0.5601900373444413,0.4211309104221589,0.03637762339564497,0.06982520661742522,0.9999999999968514,0.7089076538841592,0.0,0.40816086626638975,0.9999999999955765,0.5874134406594943,0.08534900308647296,0.1382645959864656,0.9999999999983238,0.19412686286324804,0.2270641770552505,0.0,0.9999998135097099,0.4827224033469977,0.11884019696360969,0.047635277342922444,0.9999999263577543,0.3272792975785154,0.31790888343345036,0.0,0.9999999990968993
H,0.22994191564143973,0.8474467168463037,0.841422604753616,0.8538446420050682,0.8349364609160321,0.8400129885115521,0.8301624072358963,0.8409405464821673,0.8332515409652222,0.8347222361158817,0.8319002129930131,0.8350461619965573,0.8317978604042784,0.9982382477597987,0.903762436927633,0.8700869806269382,0.8523910977738969,0.8534840453178325,0.8488142794751107,0.8517657194999938,0.8469311912009057,0.8487835069920154,0.8483056007547581,0.8477727783487198,0.8455835257438903,0.8460239634868947,0.0,0.6808529768852477,0.7435214449750617,0.8124339701013362,0.7886189380858807,0.8029442480269898,0.7846974952423826,0.8137706125036199,0.7940749462614668,0.7966814605479545,0.7993989891194283,0.8092389176500604,0.8023794807018118,0.5406070231123173,0.9323485068818356,0.9125123810260853,0.8971182843472095,0.8716359645762342,0.8679527215501095,0.8581746639089382,0.869292271264056,0.8604805799240761,0.8610392288958773,0.8587176476387267,0.858652578389391,0.8588215144390755,0.4065533014053994,0.40035534887871843,0.3975315829540821,0.3978249326031259,0.3974805144553489,0.3976405386595016,0.396976723315868,0.39761944685844663,0.39768237985195,0.3975044545975137,0.3970432906074727,0.3971951870208091,0.3972856408738075,0.5645821214990413,0.4618207273331094,0.4418894562949526,0.41855146244485325,0.4213864762098231,0.4157433826872643,0.41660261376106994,0.4115784726244338,0.4138931689110208,0.41374391285662954,0.4118008889416431,0.40922879950797303,0.4111638383028355,0.0,0.1671327216986646,0.25536513170029257,0.33761932621610924,0.32510520945838156,0.3502058302785488,0.3419512516640602,0.3605112309785599,0.35346755036648286,0.3446703388335857,0.35287026141552214,0.36221861617362244,0.3611610601557062,1.0,0.5519586379857774,0.5331898480653763,0.4528612824196511,0.4645689513455046,0.446012832382892,0.45169389691758666,0.43427687185875913,0.44108881246536336,0.438960481197276,0.4370044580799468,0.4256946580841186,0.4348496078176701,0.4970468888257412,0.5019529062382718,0.5034787588297053,0.5028371674583313,0.5031251377881841,0.5028695914339512,0.5032841515667895,0.5031755449289971,0.5029655073551421,0.5028146578276411,0.503685398938808,0.5031154399856608,0.5032205042686868,0.640338659286499,0.557499016853089,0.5458204077279314,0.5284706956528603,0.5293429975814008,0.5265472341091075,0.5259162935804813,0.523318037073663,0.5249009557226871,0.5226066347132338,0.5216235423341711,0.5210843238424747,0.5226828398856711,0.0,0.31600130064056275,0.35481880573516195,0.43139234502264795,0.42365383515332605,0.4356107898849122,0.4343092419365619,0.44679375848871594,0.4484898070705698,0.45310086233818786,0.44897204637527466,0.45740395911196446,0.4466021435057863,1.0,0.6778974640876689,0.6383334613860921,0.5773162730830781,0.5757373343122766,0.569345494534107,0.5713627772762421,0.5552238416164479,0.5609477958146561,0.561682531808285,0.5528437983482442,0.5558507803906786,0.5568908313487438,0.3717041346265799,0.04318762229411842,0.04642348325783188,0.9999999999974348,0.7449571898154141,0.0,0.503572147224181,0.9999999999954157,0.63786732391632,0.02999482776048601,0.2865301210398964,0.9999999999982562,0.23273880969970784,0.23499822172712773,0.0,0.99999996132039,0.3039409858166607,0.2301383539762935,0.002685239097348844,0.9999999764755408,0.29468419735736034,0.32700195179340685,0.0,0.999999999365908
